# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416447266;sda;11.77;3.88;821.67;70.14;0.16;13.72;0.30;0.35
axle;60;1416447326;sda;5.56;0.00;829.08;149.06;0.02;3.75;0.23;0.13
axle;60;1416447386;sda;6.43;20.89;981.32;155.92;0.03;5.24;0.20;0.13
axle;60;1416447446;sda;5.04;2.67;742.89;148.00;0.02;4.91;0.19;0.09
axle;60;1416447506;sda;5.72;0.27;844.73;147.62;0.03;4.63;0.27;0.15
axle;60;1416447566;sda;5.22;0.00;875.18;167.51;0.03;5.69;0.22;0.11
axle;60;1416447626;sda;6.19;0.00;973.11;157.22;0.03;5.24;0.24;0.15
axle;60;1416447686;sda;5.54;0.00;700.55;126.46;0.03;5.16;0.22;0.12
axle;60;1416447746;sda;5.32;0.13;849.13;159.52;0.02;4.29;0.21;0.11
axle;60;1416447806;sda;5.74;0.00;933.29;162.51;0.03;4.88;0.20;0.11
axle;60;1416447866;sda;5.53;0.00;741.43;134.11;0.03;5.22;0.19;0.11
axle;60;1416447926;sda;8.52;45.77;1108.79;135.45;0.05;5.52;0.19;0.16
