# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416446430;-1;5.33;0.00;7.34;0.06;0.00;87.27
axle;60;1416446430;0;7.82;0.00;17.87;0.23;0.00;74.08
axle;60;1416446430;1;11.70;0.00;16.03;0.00;0.00;72.27
axle;60;1416446430;2;2.81;0.00;3.19;0.00;0.00;94.01
axle;60;1416446430;3;2.57;0.00;4.01;0.00;0.00;93.42
axle;60;1416446430;4;1.12;0.00;2.24;0.00;0.00;96.65
axle;60;1416446430;5;0.95;0.00;2.37;0.02;0.00;96.66
axle;60;1416446430;6;5.42;0.00;6.44;0.00;0.00;88.15
axle;60;1416446430;7;6.65;0.00;9.80;0.00;0.00;83.55
axle;60;1416446430;8;4.27;0.00;14.98;0.02;0.00;80.73
axle;60;1416446430;9;19.53;0.00;18.10;0.00;0.00;62.38
axle;60;1416446430;10;1.17;0.00;2.26;0.00;0.00;96.57
axle;60;1416446430;11;0.68;0.00;2.78;0.00;0.00;96.53
axle;60;1416446430;12;4.57;0.00;5.87;0.00;0.00;89.55
axle;60;1416446430;13;5.32;0.00;8.49;0.00;0.00;86.19
axle;60;1416446430;14;0.70;0.00;1.10;0.27;0.00;97.93
axle;60;1416446430;15;10.18;0.00;1.89;0.45;0.00;87.49
axle;60;1416446490;-1;6.27;0.00;7.08;0.00;0.00;86.64
axle;60;1416446490;0;6.02;0.00;25.66;0.03;0.00;68.29
axle;60;1416446490;1;12.31;0.00;19.50;0.02;0.00;68.17
axle;60;1416446490;2;1.91;0.00;3.93;0.00;0.00;94.16
axle;60;1416446490;3;2.05;0.00;5.70;0.00;0.00;92.24
axle;60;1416446490;4;1.50;0.00;2.40;0.00;0.00;96.09
axle;60;1416446490;5;1.02;0.00;3.43;0.00;0.00;95.54
axle;60;1416446490;6;1.35;0.00;3.18;0.00;0.00;95.47
axle;60;1416446490;7;1.37;0.00;3.74;0.00;0.00;94.88
axle;60;1416446490;8;36.73;0.00;21.98;0.00;0.00;41.29
axle;60;1416446490;9;31.28;0.00;10.40;0.00;0.00;58.32
axle;60;1416446490;10;2.15;0.00;3.51;0.00;0.00;94.34
axle;60;1416446490;11;1.50;0.00;7.31;0.00;0.00;91.19
axle;60;1416446490;12;0.28;0.00;0.52;0.00;0.00;99.20
axle;60;1416446490;13;0.22;0.00;0.60;0.00;0.00;99.18
axle;60;1416446490;14;0.27;0.00;0.72;0.00;0.00;99.02
axle;60;1416446490;15;0.27;0.00;0.62;0.00;0.00;99.11
axle;60;1416446550;-1;6.38;0.00;6.47;0.00;0.00;87.15
axle;60;1416446550;0;3.78;0.00;15.49;0.05;0.00;80.68
axle;60;1416446550;1;13.12;0.00;18.25;0.00;0.00;68.63
axle;60;1416446550;2;17.57;0.00;9.69;0.00;0.00;72.75
axle;60;1416446550;3;6.42;0.00;6.36;0.00;0.00;87.22
axle;60;1416446550;4;0.80;0.00;1.75;0.00;0.00;97.44
axle;60;1416446550;5;0.82;0.00;2.64;0.00;0.00;96.54
axle;60;1416446550;6;0.90;0.00;1.59;0.00;0.00;97.51
axle;60;1416446550;7;0.97;0.00;2.45;0.00;0.00;96.58
axle;60;1416446550;8;3.07;0.00;10.81;0.00;0.00;86.12
axle;60;1416446550;9;48.23;0.00;17.67;0.00;0.00;34.09
axle;60;1416446550;10;1.51;0.00;2.35;0.00;0.00;96.14
axle;60;1416446550;11;1.61;0.00;6.78;0.00;0.00;91.61
axle;60;1416446550;12;0.82;0.00;1.47;0.00;0.00;97.72
axle;60;1416446550;13;0.70;0.00;2.09;0.00;0.00;97.21
axle;60;1416446550;14;0.85;0.00;1.54;0.00;0.00;97.61
axle;60;1416446550;15;1.05;0.00;2.55;0.00;0.00;96.39
axle;60;1416446610;-1;7.28;0.00;5.68;0.00;0.00;87.04
axle;60;1416446610;0;11.65;0.00;19.54;0.05;0.00;68.76
axle;60;1416446610;1;6.59;0.00;12.26;0.02;0.00;81.13
axle;60;1416446610;2;4.24;0.00;5.70;0.00;0.00;90.06
axle;60;1416446610;3;2.81;0.00;8.48;0.00;0.00;88.71
axle;60;1416446610;4;1.99;0.00;3.68;0.00;0.00;94.33
axle;60;1416446610;5;1.76;0.00;5.98;0.00;0.00;92.26
axle;60;1416446610;6;2.39;0.00;4.51;0.00;0.00;93.10
axle;60;1416446610;7;1.71;0.00;5.37;0.00;0.00;92.92
axle;60;1416446610;8;0.88;0.00;3.09;0.00;0.00;96.03
axle;60;1416446610;9;78.34;0.00;10.01;0.00;0.00;11.66
axle;60;1416446610;10;0.97;0.00;1.88;0.00;0.00;97.15
axle;60;1416446610;11;1.46;0.00;7.09;0.00;0.00;91.44
axle;60;1416446610;12;0.33;0.00;0.75;0.00;0.00;98.92
axle;60;1416446610;13;0.33;0.00;0.90;0.00;0.00;98.76
axle;60;1416446610;14;0.52;0.00;0.80;0.00;0.00;98.68
axle;60;1416446610;15;0.23;0.00;0.90;0.00;0.00;98.87
axle;60;1416446670;-1;5.81;0.00;3.30;0.00;0.00;90.89
axle;60;1416446670;0;2.20;0.00;5.69;0.00;0.00;92.11
axle;60;1416446670;1;2.37;0.00;5.57;0.02;0.00;92.04
axle;60;1416446670;2;1.32;0.00;2.21;0.00;0.00;96.48
axle;60;1416446670;3;1.22;0.00;3.38;0.00;0.00;95.40
axle;60;1416446670;4;1.28;0.00;2.29;0.00;0.00;96.43
axle;60;1416446670;5;36.77;0.00;10.99;0.00;0.00;52.24
axle;60;1416446670;6;1.33;0.00;2.60;0.00;0.00;96.06
axle;60;1416446670;7;1.02;0.00;2.77;0.00;0.00;96.22
axle;60;1416446670;8;0.08;0.00;0.48;0.00;0.00;99.43
axle;60;1416446670;9;32.25;0.00;3.55;0.00;0.00;64.19
