# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416446430;sda;28.78;0.80;6604.86;229.50;1.09;37.78;0.31;0.88
axle;60;1416446490;sda;3.32;0.40;518.48;156.52;0.01;3.62;0.28;0.09
axle;60;1416446550;sda;3.13;0.67;567.15;181.49;0.01;4.77;0.30;0.09
axle;60;1416446610;sda;4.25;1.20;685.70;161.57;0.02;3.64;0.31;0.13
axle;60;1416446670;sda;2.79;0.93;456.53;164.17;0.01;3.40;0.29;0.08
axle;60;1416446730;sda;1.13;0.40;80.52;71.41;0.00;0.65;0.12;0.01
axle;60;1416446790;sda;1.50;0.27;71.48;47.82;0.00;0.04;0.04;0.01
axle;60;1416446850;sda;1.38;0.67;72.15;52.63;0.00;0.05;0.05;0.01
axle;60;1416446910;sda;1.20;0.40;83.63;70.00;0.00;0.06;0.06;0.01
axle;60;1416446970;sda;0.73;0.00;49.88;68.00;0.00;0.00;0.00;0.00
axle;60;1416447030;sda;1.90;1.87;105.75;56.63;0.00;0.18;0.18;0.03
axle;60;1416447090;sda;1.00;0.00;46.15;46.13;0.00;0.07;0.07;0.01
